target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
2,15.3307361803808,1320.34139494685,1.20382476897052,0.116476740322225,7,15,52.3943319678377,-1.47395519636317,4,22.7489609889902,39.8250942354718,18.6422532467391,14.8949355643519,4921694.23294088,284.981839792517,8.11483478986687e-05,201.996930699583,3.10295451954272,1996,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,31.9454050643297,1229.75372162488,1.44196292697883,0.128978040173931,17,19,51.6299713295584,-0.793364976661197,5,17.7928655050213,36.4857268509777,18.6431002630818,13.7873867316634,7113654.39642827,289.657210944313,0.0010367379220987,75.0626828758746,4.75594759567135,1988,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5.81319630555303,2262.34195356377,0.276792317882732,0.152854366570979,10,18,50.4759677120825,-2.75355486835859,7,17.7329744820559,34.9965423439569,18.6480690939062,5.11523411654829,10155624.4461826,289.6066306801,0.0010815213504083,285.820691401458,2.04799480315043,1998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,233.630111052588,-16.2146069696778,1.44115717694969,0.244258515842042,27,9,54.1226867297145,-0.467373146157334,10,17.7534201415942,36.5025126433067,18.6416595790336,13.8265867620436,-569107.1948941,275.735658861703,0.0084129157485767,137.75774855162,0.129297873469222,1987,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,115.162738276099,692.566361042263,1.64156205810428,0.201761044422135,21,5,53.7374130915699,-1.00035226637628,12,28.9208413904188,43.686697923458,18.6096183732251,17.3834668285611,39317.2182597115,280.34554712072,0.0005729579836646,264.280966570288,6.9894579180586,1991,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,26.6891326202784,599.244993487496,1.44325463390688,0.179769560188351,22,6,52.8965583600239,-0.809055304917422,1,17.7439566432725,36.5007767188033,18.6411175698084,13.7786748406884,33375.3500797552,281.722513542944,0.0013795118060307,288.717000730048,6.36195549800236,1989,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,19.1150892833964,898.032262908063,2.16787560444038,0.16486195991613,6,21,49.707315176412,-1.3499823091004,7,17.7495350058252,36.468947024197,18.6495482192494,13.81689814171,4849392.41894586,292.213498971695,0.0028799944480459,19.9145195647977,9.709726668539,1992,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-97.8319236538443,449.85355974104,1.44164138570467,0.107670420684959,4,7,54.6084775078186,-1.50629015637786,11,17.756301967597,36.4748299819418,18.645713080646,13.8085603090642,72605.8418209186,281.092248265086,0.0008232081569649,319.697489569267,5.15763575506483,1986,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87.2431512942753,1202.42276519271,1.44231622599959,0.187352135244505,20,13,50.557063195402,1.14457307788737,2,17.7566835429679,36.4684655081927,18.6359205137091,13.8248729618852,3082418.84101152,280.188883578035,-0.0005997214074394,152.823876463055,8.47480759396813,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,56.8532192313956,340.38418452448,1.4417016297199,0.20539651996439,8,1,52.7680522609112,-0.197242652377947,5,17.7326867998064,36.464983258723,18.6388785142632,13.7987189195507,5210144.07844885,282.588729370965,0.0021026466878909,221.895780564878,5.60573777643758,1986,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29.7723762477615,872.098819697004,1.4407590420679,0.108236089549382,25,22,51.722692475313,-0.819827193336498,10,17.7141007682931,36.4992449280975,18.5254363584213,13.7920370144827,6442548.27029885,281.350925399487,-0.0022500416957456,257.203090381093,6.87258226154133,1992,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,261.414204547122,-315.331356623208,1.43920745672623,0.161172480848265,22,7,53.1644543289594,-0.796152016182186,6,17.7475187741525,36.4437748928108,18.6378571262998,13.7989977106589,403329.087033319,287.227516512513,0.0003671374438419,28.7634633302616,1.52850708419102,1983,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-44.8406089403095,450.47857407889,1.36176683829797,0.252597761654533,5,10,52.1994609001541,-1.48020419926845,7,17.7399004589668,36.4757874033978,18.6382582540336,13.8110891065372,3947617.57572343,292.724213165768,-0.0006263793519131,54.0554526664472,6.24682053373923,1989,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-13.179884883568,1129.64212401673,1.4415121687045,0.166834502995803,7,19,52.8620290052156,-0.00507526660802,8,17.7416928318172,36.4617775605159,18.6374778322636,13.8111512088648,3914226.66659795,292.21435247748,0.0018576861417578,81.4013449966434,5.41895432050577,1981,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,54.1964318346688,463.68182135246,0.83291343800938,0.208482111317015,19,15,50.7192533520794,-0.693987069246875,12,15.5132624922454,41.7850646918241,18.6480859094174,11.8172072593141,-1579459.43876228,280.736840714371,0.0017287262905828,234.149606135736,7.18171146599602,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,157.133217644483,469.962137143551,0.872096196887649,0.175227948900903,31,5,52.1762780994512,-1.96719916741249,9,45.3723002703365,13.8957107484918,18.6404714773207,5.55169199090487,84197.7375082285,286.743999704285,-0.0037568853211173,101.492958634211,6.61146627977829,1998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,4.6681526912147,624.44164719253,1.44034829824414,0.109030651728012,11,20,54.7675423370675,-1.07098026857072,10,17.7297032484039,36.4632750405651,17.4288502517325,13.8040140917072,6991188.44003817,287.797867236823,-0.0021859906834667,60.0174297245809,3.49513225843471,1986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,76.5187012202661,1040.15590842093,0.972453174002624,0.127046284242437,7,16,51.6364618021077,-0.331255662837611,7,17.7299013880584,35.3086840704285,17.9263566842185,19.9514477178784,2712876.68348283,292.161396856434,0.0005670120216235,273.615176594993,6.7694211286484,1998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,30.9387297249172,1028.12823418017,2.0100451504737,0.222619251190079,10,9,54.1393508675118,-2.22488176656692,3,17.7439598167178,36.5706328172685,18.6449455191323,32.9211562575936,2030934.92058682,277.225089667647,3.97573891237092e-05,182.307159753258,2.84467516265924,1993,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,102.278584826287,573.297074272493,1.44322559884256,0.173938352185307,24,19,51.0801921777525,-2.1628348123191,11,17.7567387258942,36.4824966152226,18.6397746356905,13.8547309064026,2250980.85987232,278.344390024551,-0.0012652210210392,122.273102775511,7.16989072758045,1983,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-22.2854903542767,266.301635284687,1.44461944218629,0.214257080725441,31,20,51.7542748944105,-0.459433233420035,11,17.7340949482942,36.5243417343583,18.6380202272493,19.0530925347646,167020.365608114,279.071874162613,0.001967410190206,122.395905622208,3.42616972607554,1983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,64.9109665289083,1291.05729792687,1.4417825004326,0.162637740715142,9,15,52.441969968813,-1.45737717690076,5,17.7317174049093,36.4997424256234,18.6380202201966,13.8151499616354,2687129.56305911,291.780216669508,0.0025023237844362,208.389997393602,12.6701640834203,1983,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,141.233869771568,695.712305870826,1.44104444522232,0.235831306947441,16,11,53.2404254043598,-2.49340918938164,1,17.768828743381,36.4746675919949,18.6465539597034,13.8193748164859,3437486.41932888,280.21462934341,-0.0070198439274301,221.821550397078,2.26425549870439,1988,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,173.50177322149,1009.29668171679,1.44185607815485,0.142579229340189,16,19,51.8453573343113,-0.255983099287486,2,17.7232984413722,36.5122518248763,18.637856841782,13.8254720422498,1868105.5531996,274.351654159261,0.0013554984640407,71.0355346902932,6.76401760565721,1983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,172.731337309462,-20.4247961499592,1.22655754631405,0.174556569346803,20,8,51.1614132177112,-0.934752699875711,3,32.4769434646092,37.2788364931596,18.6356768874152,12.9185272808799,355077.437481593,275.288376248855,4.77212498462875e-05,253.644083718196,1.94636367014647,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28.4701774047065,541.473890920406,1.25015965328606,0.211546786609108,8,23,51.2284119497378,1.35832862004726,3,46.2814156344481,28.7385392360786,19.2448085805731,17.2278564056013,4807158.81002768,282.139685630892,0.0015372184496494,244.525820247131,5.37043487120054,1999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,151.661517391236,327.204906783502,1.44092229077065,0.147392400102369,6,3,50.7193911950771,-0.0620224226187975,7,17.7610143123071,36.4653286941278,18.6424058432434,13.7944637811079,2472075.62595758,285.90485253993,0.00191684113758,60.0807784343587,5.25782250327681,1989,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,221.113535029139,803.293957647426,1.44143190051396,0.123665796810772,21,22,53.1965422144483,-1.07252129716835,8,17.7501053099851,36.4602614759279,18.640199811147,13.8151397503432,6503209.31533692,288.439867643644,0.0012217529924847,287.977808432637,7.13207137663689,1981,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-29.2743023157751,1416.16059729351,1.44276945686888,0.229663601284115,20,19,52.7044894786596,-1.91810740727382,4,17.7299767124643,36.4697070415155,18.6408649845754,13.8102185867139,5711263.88816938,283.182217327411,-0.0013631255010694,270.812443230176,1.72996649969573,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-37.6730037512596,401.717167889016,1.23620795860295,0.168684084060737,17,20,51.9142309078745,-0.564307648330643,11,18.3934210717014,36.5034900904472,18.6362327473549,16.2330863841936,11302000.0046092,280.867870198284,-0.0088538968253898,213.251090334466,6.79983479050332,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-1.01678763273149,2003.59432289125,1.44164431496181,0.108299478478174,24,11,54.1507328238719,-1.7093794925252,6,17.7483070263922,36.4704379155806,18.6361524044768,13.8144181393698,5037055.74169223,287.755392676301,0.0010524272006107,232.927183149182,4.37526409099837,1986,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24.9407990477995,40.6925046297961,1.44193423331425,0.16499475626229,14,21,51.4304001856062,1.45431651557419,10,17.7346806926405,36.4644958280052,18.6395424334556,13.8056749750631,7428357.67193308,285.11070014574,-0.0043113568936285,243.98727821471,2.77347138719106,1984,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,132.595257518213,625.312348877356,0.945906473118073,0.213766979402679,4,8,54.5571816891389,-1.32995859505379,1,22.5009385827563,32.5328340807457,18.6446966545331,9.35856587583413,-265336.534429361,277.364893366986,0.0022790281881549,230.338774215444,8.27151965498381,1989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,181.576042137618,2465.92346418957,1.27350702122155,0.201696011418159,4,13,52.7206587614588,-2.76175904113972,5,58.7755395571507,35.629334262704,18.6359735020658,22.4271197430047,10441523.8672431,286.168773541472,-0.0003494230962861,206.405402111629,1.7512491620819,1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,33.5377549057061,-62.3835294988016,1.44254189890593,0.126985424563538,10,20,52.7563263087336,0.892244381090167,7,17.7478109262615,36.4953488991364,18.6414170068202,13.8063279031846,8673210.91471022,288.160346286842,0.002212928012168,223.533741548659,1.93801811286069,1992,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79.2451248957986,695.541951994829,0.302779806337104,0.310617402102158,10,21,52.0905049540941,-0.980499241064856,1,54.4937136040323,22.4206956659729,18.6480544767324,4.3700671876938,2441609.91297637,282.297760118174,-0.0018778595672025,210.59218925101,8.52606384388603,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,97.981647193996,330.965011055855,0.663656539004948,0.181465164373663,18,0,52.0757064765924,-3.61472342362239,4,18.5507877841752,26.6478014845102,18.6406646263127,5.22526664902,7377314.29962597,278.195282646528,0.0001772732438154,53.3021587694801,1.76142298430983,1997,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43.9311112115637,1067.95611314624,0.323143670092853,0.138151433548901,9,14,51.1554424322863,-3.57148041212811,10,86.4131937510379,62.5775725022909,18.6414442799752,25.2344108921826,5168402.99194761,285.438948672236,-0.0009362616626286,143.036553529084,4.38654139178051,1994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-9.91938515457097,1006.58602025955,1.43978788815564,0.133810320617915,15,21,52.8368426513989,-0.833101177296005,2,17.7447896636837,36.4353175252354,18.6388985295346,13.8141086589778,2834022.62626636,277.758298864761,-0.000243219603248,144.060745604003,5.96221016039387,1994,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87.0226353976874,1134.72219074197,1.44386602908936,0.111208216964313,26,19,52.8729613715495,-0.97910924939853,1,17.7998076617239,36.4762835884457,18.6398642083199,13.8303561032275,-1498418.62561322,279.927751590416,0.0092118619416575,299.827452174963,9.5770558169879,1995,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,127.263677656049,319.374470600295,1.44212042595718,0.232091058850499,10,20,53.8207318683198,-0.340179865740036,10,17.7668083494509,36.4972672680013,18.6362004906015,13.818709996985,6063572.71686605,286.28460669501,-0.0019176662824668,214.969678400976,3.90797758780006,1984,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-99.3680751250757,1363.02715522263,1.44218837455383,0.178433630574598,25,10,53.8135117259116,-3.98872198811009,3,17.7662046721463,36.4917183396142,18.6469478645033,13.7946879765873,2917039.53274114,283.155869634276,-0.000521983838212,200.746106863075,7.63314298818399,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111.329915156691,164.709843831964,0.746516196285978,0.157254641927495,24,22,54.4199432197846,-1.30160876211225,4,16.7345040932817,35.0406264774651,18.1642537137774,1.8442951405799,539418.684162903,277.242813903136,0.0048308697982941,245.452415750266,2.330246022407,1999,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,158.049523652872,1899.8303772215,0.702731144542526,0.087397360302096,14,13,51.7503150843034,-1.68167644703435,9,18.5806953832665,58.6649552332924,24.7122203995891,4.88849896539486,14226038.2221384,292.04455396881,-0.0063548446629653,100.122507207941,1.53375067746022,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-25.7551900775323,1139.23352664334,1.44099768363407,0.135992436162899,8,10,51.5889279984423,-2.22537955177689,4,17.7539332002471,36.4796238852209,18.6283629671188,13.8172720021252,2003845.27860188,281.636167679147,0.0013795266590108,217.019176118999,1.94498837317228,1995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,-59.8358255725558,1086.7198687936,1.44164131558527,0.236298674657697,21,10,52.9936255173695,-1.00894433647693,7,17.7560260038866,36.4748288775397,18.6368759956791,13.8085615461111,2100568.931305,292.900298340364,0.0015133466781333,322.039563613924,3.93687940344067,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-16.6222593982983,989.509187275487,0.925122529531906,0.154116280012947,9,4,50.2575831249861,-1.74715321032356,6,42.7852389904097,25.8919032501504,18.6321366053325,11.2194055404426,-11.6882176383222,286.340256503874,1.1363895427733e-05,261.6726576634,8.92126843163594,1985,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-60.7947836065449,1454.1766928844,1.44314218022864,0.204433488289837,8,12,53.2580742775959,-1.00859474304438,3,17.7375400818856,36.4928720310642,18.6418990522905,13.822056718795,5007002.16736002,277.638075493136,8.01290844706793e-05,95.8049434487037,3.35595442961429,1991,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,-40.2995813454308,166.121379019198,1.44232627921609,0.161346170925492,25,8,52.6365313923424,-2.45568637464317,9,17.7589912192313,36.4738215660682,18.6449455914229,13.7986175486247,903702.606405249,284.715937585788,-0.0005917636189445,119.998909545067,1.37954856130123,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,95.7237499238057,535.594864357032,1.73294701544677,0.115008056562885,20,23,53.7922378149215,-1.66382717125087,10,17.7498174875384,36.5434439873728,18.6455068499784,18.9986256608001,2042197.81487812,282.636903677145,0.0025044095955865,142.48042148905,4.80282350120735,1994,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19.9620971872887,481.705199398253,0.564034167208069,0.265015095256509,9,13,53.3597766064025,-0.607175673552091,12,18.4786169341219,36.5034902086657,18.6467483901951,15.1795140925528,4250779.04978621,278.932613595004,-0.0075397498379646,145.052856515607,3.58016395574135,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41.2732075568864,807.152964133139,0.73431411325241,0.203171684718143,6,9,53.0850003960357,-2.07985111202292,11,30.4980358026991,22.1778426200046,18.6362853499595,19.4673580487893,1426120.17555181,281.84209257432,-0.0021604254981495,244.432705140261,3.84706368457421,1995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,47.7313729641774,2362.70058926016,1.44302997522493,0.247646050581007,29,17,53.6584176308148,0.085759240485237,6,17.7710864405596,36.4815219579869,18.6383480901085,13.7895360960125,6392099.06216433,292.7216742224,0.0003382735298539,294.396490019533,7.4056458272339,1983,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39.8660585715989,650.189669584048,1.44163930693199,0.251315348439414,29,21,52.8567218675193,-2.61308410123069,5,33.7634089998625,36.4687425043235,18.6403039412705,14.6578052940375,7340371.85723275,287.206158330948,0.0016256443443671,212.71070420336,5.38543082578413,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18.9403328486274,430.028809148111,1.44184517076242,0.234620296839282,25,6,52.1139306844527,-0.792426917616941,2,17.7388680851726,36.4851537635844,18.6376204723072,13.8040847080072,77726.6395475635,273.135729204384,-0.0001587689643257,170.326184661964,2.84682985720526,1985,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,69.9188968340424,535.141861702665,1.50296509700011,0.213303571425744,8,4,53.5840784739057,-1.13926873498104,4,17.7398692909346,36.4757866958654,18.6382579655672,13.8110891180805,-20.9333535677038,278.940616830557,-3.0639593777021e-06,273.62004917853,6.89940660583571,1989,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-74.0997114355939,539.997256925935,2.02389856014632,0.194060900579354,6,6,52.6464669793385,-2.23694488231732,2,40.5929200856299,34.8243067478573,18.6475548362687,6.90795842179851,-133613.563953024,278.781859400367,-0.000173654517996,256.17685163509,5.16205282577511,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,133.11759280972,1654.01692448962,0.803104340744465,0.21280793701279,9,13,52.5622231833406,-0.477909661646529,6,17.7300347233609,35.3086841453865,18.6397142257158,32.067960893357,6980856.78277639,289.192397573436,0.0027264608388013,218.714890738312,8.37974514524143,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,34.4005448731371,629.838888287502,1.44144706551325,0.170199971434558,23,13,50.7815430660994,-1.62301711666958,9,17.7385880888047,36.4760198067011,18.6364647828214,13.7878253210275,3121175.06053392,289.891839004806,0.0008466041027026,96.5691415343804,6.34191206058481,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109.108989939334,1334.16217821422,2.67054912631068,0.145207831079309,8,17,53.0898731692808,0.145651376128115,5,16.9424307567606,49.9061026079461,18.6445157003249,22.5955985365055,6583460.01824894,291.099926592216,0.0004772363212205,270.759304416771,-1.03585420435769,1997,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
