target,Altitude,blh,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
8,-72.9662420952723,1320.00176183196,0.270579897231427,4,14,53.62512763362,-0.209703192014197,9,76.2445421456153,17.7996986243694,36.4762839699457,18.6447595863812,13.8303571535203,8271665.64033783,291.407670157838,-0.0049480072671312,297.488915555654,2.44342523885443,1995,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,160.329304100162,211.16740195852,0.158952856718734,18,11,53.0322933158214,-0.841637178969075,11,41.1646477057146,24.188430173664,38.1826713639849,18.6432545898728,16.0355533484961,369006.989894027,284.519673791783,0.0015798986008321,184.093413518182,3.02832378106682,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-71.5658659091584,327.720943358366,0.182931322758867,7,10,53.0392284935386,0.32408571972223,10,60.5740985408179,26.3920152142155,34.9142811304581,18.6466893325405,4.89722196996321,1451712.0395987,283.973944372589,-0.0015719423284084,233.877352843919,4.91322676233229,1994,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.91471573664158,385.510874191374,0.179138338058772,10,4,53.1705412760983,-2.3156684212312,4,76.3122875224986,17.7469102680955,36.4818306921272,18.6407519335276,13.8183134660509,-33.7006333698767,275.949311725206,-0.0001266185559694,-36.2934007795193,3.41488178419515,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-45.0703042069834,664.832017427929,0.208138370899128,31,13,50.547325428126,-1.74035759209049,7,76.3071393895923,17.6969825308779,36.445586524249,18.6509083976435,13.8127711669506,8974735.18327016,292.119115287732,-0.0005897471612999,58.1976612521754,1.81352412123434,1992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,137.880371270068,532.613867199282,0.122543576651186,21,8,53.166158445031,-4.11041632946828,1,76.343162282501,17.730315436176,35.9319963434518,17.6753533316118,13.8076617741713,654793.872467774,274.350914596339,-0.0090743017902251,25.1556800920048,6.05277282590429,1998,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,202.657463156473,1383.05034781784,0.18356108959837,29,18,51.057947223713,-1.33217475033572,7,76.3453186858264,17.7460643961521,36.3550580247485,21.9862682396029,13.8270611009138,9077818.68070854,296.299841304827,0.0003966757452877,46.4444905430254,3.59179685222957,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109.623096900406,560.64646013631,0.151133848489878,17,1,53.3238068116184,0.561273572610065,12,145.998431216846,15.9195669655379,35.7992216088578,18.6430200718233,14.63918701311,-1813379.65430472,272.877797463192,0.0054648809297831,48.3886976461973,5.25242155546831,1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,156.040999877252,1023.77424789847,0.194735539147246,15,22,53.5642833746034,-1.80405409390073,11,-1458418.04934165,32.3273533550361,34.4568363285701,20.9293757606238,-103533.368098952,-24713617945.0678,281.304320738926,17.1957219523431,170.292243771906,9.26125884205277,1981,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-24.0638005858406,333.224360034414,0.182705521906596,5,23,52.1088694484532,-1.81593794482866,5,76.3778066933559,17.7520501902135,36.4918913346729,18.6506621799648,13.8412346890224,3693229.27190768,283.244485497872,0.0008447878101932,93.6668794026754,4.43438328743091,1984,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,216.282168537264,384.917736101489,0.161017247927781,24,9,52.1158698938042,-0.171220964173633,9,76.3651053464308,17.7449789198973,36.4447532916292,18.6365223137883,13.8559001178823,955069.873831061,285.399397182606,0.000886133066148,69.7965689442703,5.24547263924753,1986,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,181.643564644572,1284.09557716513,0.184574086422042,17,13,52.8302428071461,-1.857017269193,7,76.3394062368276,17.7357891019791,36.475259100532,18.637077134448,13.7968612542701,5487410.35165856,289.697387487429,0.0027998378866872,240.898581260091,7.26553482909397,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49.3329378643556,822.005019305282,0.180206098770378,1,10,51.3273218127925,-1.83706872884409,5,70.2581901065242,36.0448482392728,33.834030286521,18.6435542565163,23.0498774353695,619501.270216668,287.815840827875,0.0031341901137205,179.020440166594,5.23701200531827,1995,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-38.777262141213,51.0245763568379,0.191241368113687,9,22,52.3991870617116,1.41291768180906,7,-115642.822786984,13.6285544262874,33.8548813294455,18.5924432654239,31073.7852496938,-2217767716.60805,286.788588826445,0.652685680142312,274.45116876309,3.1524611578841,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-87.4189826929053,811.928971330398,0.133008580931837,19,11,53.9326572006643,-0.661009129572564,4,76.4250768172187,17.7514354785376,36.4768386024249,18.6386986267509,13.8129566619079,2009724.32567669,280.919270423006,0.0001533852474033,216.497991903975,7.03709981084848,1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,77.6233410048,160.749180149943,0.153973940797933,19,7,51.4590432079895,-1.42600997182347,8,55.1659817206505,17.744721378895,56.7510836437771,18.640590612976,14.5797147311495,105709.498146392,287.379960274918,0.0021241052474655,134.194660436464,3.01806553111131,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,132.002870239545,624.245344952186,0.179550263031868,3,22,53.6193584187089,-0.889013615848082,3,76.2877025087317,17.7488160718769,36.4106680811801,18.6404751758446,13.808118767773,7110813.7829554,275.799084717947,0.0004221463831115,42.7289468283974,6.38834399667973,1993,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,34.6303243774594,2.96595799849124,0.206223555267591,19,0,51.9653198741924,-1.28858863996826,7,76.3252436053973,17.7454069256568,36.4941827559374,18.6477645991004,13.797693577969,5448271.0442608,289.025092824598,0.0024961804597799,161.349652901972,2.05902649385588,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10.5644081763406,359.003730524713,0.154809814668274,21,23,55.0913404302714,-2.13719071331989,9,68.1591530440512,6.41052196366582,33.5821525130445,17.7313301365616,14.5716132000548,6339619.94091526,282.803026314697,-0.0004575255528917,199.38019022283,3.84158688605401,2000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-12.1634469911688,393.768425208504,0.247165725833133,13,8,52.2455701137195,-2.14264220608985,9,65.9128255268474,19.6723906783265,40.7033059686686,18.636655777305,17.9832582500352,486904.545619637,284.115836309879,0.0010326553536253,203.640832666985,2.13270929783224,1999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.37913366681283,55.0549396901485,0.180958663597485,12,5,52.1544246922716,2.1333948345111,6,-115665.841911505,4.1505918873638,33.8548802022633,18.6444672149894,31073.7840131705,-12774877.7727235,284.173827244725,0.0418124261573163,170.824713220155,1.32850982951007,1986,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,166.895386652644,745.462603648134,0.218956497115903,21,9,51.7731989674024,-2.26230884343623,11,76.2711051734425,17.7755156067659,36.4608208614212,18.6416601947674,13.8060176004957,1977857.31932759,280.910774288523,-0.0031636189729755,296.718243730021,5.32392900384983,1987,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,278.108053451103,1303.38016442425,0.232621617504216,9,13,54.6379181139235,-2.47507722177523,1,68.6342652184741,34.5791707272826,24.9086164367714,18.6369608869269,21.0301471619741,2188734.87431318,275.995608788963,-5.62510778207878e-05,37.6728515147102,9.1395572023479,1992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-3.87312373171778,512.666538166265,0.138530720429948,17,16,51.008612455041,-1.71800962205031,10,65.6668288932964,17.7504373442425,36.4770261208487,18.6354654326778,13.8056055458783,4855921.06492092,283.64634687782,1.47583861357325e-05,94.8545862396201,4.57608500258154,1988,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-128.69392300661,-188.644848007534,0.145421521117971,13,5,51.7199808140482,0.778457578229576,3,72.7551243565739,17.7498374868686,36.629053518652,18.6405435213024,18.3518681332459,-4825.33653323144,282.666036482701,0.0009374419167914,43.9209805964566,2.85825794153035,1995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-84.2268857324134,261.977237258344,0.152584282645407,31,5,51.2956247546657,-0.984424833167921,6,76.3791099458138,17.7428491801859,36.4702843500717,18.639805831315,13.7904673753064,43010.0268297062,285.687326581138,-0.0006261166834698,67.9264275220087,4.27909956215138,1993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,262.626605068831,436.840624679505,0.130992963698755,15,3,51.3709349967564,0.105174667091025,6,76.3154028327644,17.7504416441387,36.4590622437201,18.6374785238433,13.8104397059084,2541401.65543369,284.140157577757,-0.0006845766094589,273.799821640457,4.37546324158118,1981,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,96.974412810149,465.123936895211,0.160734828368516,16,4,51.7121808858637,-1.38450613111395,3,76.4466814968927,17.7557538469184,36.4717771275613,18.6400270720783,13.8221456465075,-25.1362437964028,277.910692028516,1.3283172671153e-05,271.146558788633,4.50073002763883,1993,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-121.369847988326,964.940007405152,0.19971058732792,30,8,53.72885980611,-2.77535946985029,1,76.23281168241,17.7703648002684,36.4811963718094,18.6397756206184,13.8163247000662,-186174.854368488,278.930831170453,0.0067958601834745,283.033699679972,10.3996693719234,1983,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133.875035405711,707.568622810181,0.135935440927242,28,12,52.1161734207613,-2.73471203983433,11,61.4910021209115,21.9917605312596,26.3806843988491,18.6187247765979,13.3888736387598,4019933.10868916,281.442559715125,-0.0036972267236989,200.034591492088,5.42955538896076,1999,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,178.93158137951,747.156531194032,0.17580897434016,27,14,50.5554207963269,-0.116372317298175,1,76.319219038637,17.7659849553556,36.4972669618306,18.6390481829504,13.818710043209,-1589380.80680612,279.936982875431,0.0043009127649612,195.950548641691,6.59136962867439,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-64.0635670865448,1040.15170000084,0.140212532654866,9,18,52.1137896621217,0.578194878862522,9,93.3831815654786,14.4520923133111,34.9819584923125,18.9355424815401,6.61977873287766,4316673.09857871,287.77555653365,0.0018682517866551,225.912725258946,9.02869917650633,1998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,51.1243596708611,776.460176999068,0.148109294200738,14,21,49.8667784477066,-1.50393730604184,4,76.3736640620208,17.7290803819506,36.4697734893729,18.6428765698018,13.791067782964,2912237.42249505,282.345454221982,0.000569538315941,303.027365459994,5.96846539964631,1983,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,114.963306563436,632.599667893138,0.160428414376669,5,10,52.1550689905768,-2.29838975277654,10,76.2450891592429,17.8025133956409,36.4560916271663,18.6408668366582,13.8121975410688,2466808.6186197,283.003768676441,-0.004462870783058,247.670462749618,2.98470113365905,1990,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-38.57529735539,-5.23039952965863,0.275296784377003,28,3,53.2584936147183,-1.35459481369086,1,75.9402760207573,17.7348798942804,36.5791564987062,18.6429839278818,22.892678777722,1540632.1047766,275.975170133279,-0.0007498008209013,29.5359795471685,0.357217025669672,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,146.391264764831,293.430729867158,0.169076046344691,14,4,52.3555452177569,-0.889627693483659,9,76.3092698079417,39.9573439328759,36.4922093617676,18.6396194820425,13.804219603036,-5.34739679723924,281.152674347469,0.0013309753403531,247.305635550899,3.56071245029449,1992,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.82898030687271,671.256725761398,0.176771699306712,22,15,52.4493602876738,-0.949805688597273,1,76.3220761780784,17.7400581162339,36.4757870681115,18.6348030222327,13.8224018708574,1349004.01660513,281.164055668065,0.0031207426017313,257.472920210483,9.81431065329669,1993,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-66.3261548126414,1034.84198329729,0.209141231664752,30,13,51.538440018883,0.65843939239035,10,91.6201005549284,17.7121041526088,36.50351368842,18.6510737938854,13.8015510897007,2871168.08911125,282.055488334126,0.0010793261968149,351.96380198552,3.12470835349454,1992,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,87.0452087248552,1076.41611747663,0.17744263188503,13,11,51.8744697491417,-1.73342666016848,4,47.1783655609684,30.935826670624,26.4262569601498,18.6400525452988,28.7628125553057,4732612.559973,283.69578648285,-0.0026926177849903,52.8134782191869,2.83621280256213,1995,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25.5341299457099,633.606374635,0.169404632783509,10,2,51.8777943137676,0.150966448978849,11,76.3781825500366,17.7402466887515,36.4862625040209,18.6433933568179,13.8169594941565,4421168.38535369,283.955982434895,-0.0080256190692412,193.166181161981,5.54175945138104,1987,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,-9.54773511282461,777.366791401301,0.189890666199269,15,4,51.6122583191227,-2.18638718926299,8,76.249794907899,17.7445947949035,36.4786168368601,18.6462574106248,13.8501349084696,0.731031828287473,285.859715092017,8.01044190166006e-05,246.912408973286,6.56946235198196,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,208.754430225009,1208.92903902419,0.253945717472497,14,14,53.8371735405567,-0.0545088809629346,11,76.5801577390157,17.7326707412381,36.4426968536702,18.6436956433345,13.8181922198039,4485599.06613546,284.844196431828,-0.0021377132390099,226.962269379474,13.0605141493031,1994,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29.9746760384357,122.408332983584,0.179542520840349,19,21,52.0679648036295,-1.73823436044687,1,76.3585238035878,17.7936791682219,36.4720693498282,18.6412655220057,13.8006911101502,1029722.7470442,280.129061195068,7.93904683229381e-05,233.173125236506,3.44150224393615,1986,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,46.0835013812068,542.037978502407,0.152277344391305,31,8,51.6730023539171,-0.528894410942759,7,76.3762171189109,17.7144252187627,35.3304519344096,18.6345728087569,13.7940886843334,384675.031040193,286.056748247305,0.000155649404622,202.736098448577,2.59167653324765,2000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,31.920966989314,2026.39996274932,0.244865946949169,12,18,52.6146846236079,-0.54130891929305,4,76.3498195985614,17.7666612545138,36.4879275016127,18.6449438098087,13.8153319144993,4647406.20640047,282.186909060285,4.82962480148623e-05,306.211292245441,10.9984731785028,1985,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-165.145659434258,509.520264973037,0.174074426423476,19,5,52.7476098707775,-0.239712476600142,1,76.4827056851978,17.7332911206842,36.4780187728961,18.6410325879477,13.7753862363674,-28120.1403958679,282.378922705093,0.0007806129650117,211.998069713738,4.89560020126633,1989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,214.156492854971,640.482747007401,0.174397886673229,21,7,53.0700403237341,-1.40704434041147,6,76.3914412692255,17.7402861206429,36.4439380730602,18.6427073515083,13.8301200763009,246221.69930444,280.206691524849,0.0017552257161487,204.118647227142,4.4644352998089,1985,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,187.521103443156,198.82168086356,0.240389147592185,24,9,52.8520848978375,-2.14209678523156,11,87.9494810796109,17.750932656095,36.4711268298495,18.644929284514,44.554867088935,-378836.542048604,275.242986813175,0.0009168553242134,185.075163349128,3.52403153446193,1991,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.223531912886,1283.06010025462,0.181553298282358,29,15,53.5894444522158,-2.90220657437849,8,43.3362803419468,38.8252664728536,38.6809966380291,18.7506205977432,12.3482513445762,3250749.9804423,292.519453608483,0.0006129972114518,253.363782215713,9.12846461737572,1989,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-131.566327229692,696.736936163104,0.212035397781561,20,22,51.6926544020846,-2.27128707906568,11,464.254384115418,17.7561141806694,35.453989944432,18.6480686038051,13.8128600025596,11179060.960316,278.139664911261,-0.01108120759473,164.86559444921,6.49396143494842,1998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,228.854117668496,941.570348644204,0.169959357481454,18,6,54.9266691518745,-0.308941716370538,10,76.3196397541522,17.753815611426,36.5025129278487,18.6531088006158,13.8265866008934,205957.939848968,278.704933276236,0.0025797287623075,174.132846814588,5.86951401487396,1987,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,321.731154557871,486.07116263877,0.137507840627066,13,7,53.8872948392271,-2.61329341007108,9,83.6986039887919,19.3858516923173,32.5263501058555,18.6405088137796,21.5514010206039,137892.432162088,284.592029375084,-0.0004807804740529,113.40107556073,5.15275923574847,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,84.8923469208485,147.354048904603,0.212597029384001,14,23,52.6955337880813,-1.90302021707795,10,76.3430851664281,17.7560636264256,36.4783211515388,18.6416654506933,13.8140155020851,7958665.19513427,284.6467885931,-0.0017533779207857,99.133989064149,4.33717103421988,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-3.96342131499217,778.081963124723,0.190240530158189,17,10,51.0105229948677,-3.35730628392084,1,51.5481264497455,26.5054353733425,36.1754393622922,18.6362849964017,25.4518623269334,775137.957118618,276.985566700053,0.0016871004456354,140.750730615101,6.76427602658943,1995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-12.3797002399882,15.5432854158549,0.23845874858132,3,10,51.1099678930746,-0.379422874886322,6,58.3053618767299,32.1420699846048,36.4835261948117,18.6543278858723,1.27475216591847,-1127838.78406418,285.822224299193,0.0048602240516329,21.6026692720021,8.15349636761684,1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-68.7454416014768,229.446580439061,0.163824500619865,4,1,52.1653064053796,-1.63024016544333,9,76.3255771119934,17.7266471597569,36.4925030275522,18.6380402710178,13.8123106215425,4195322.46315367,284.668411764589,0.0009828150839177,227.930763246856,4.50774647001326,1987,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-87.2677957143941,985.083853508918,0.118270159574315,16,15,53.6592580770962,-4.02107852061245,2,76.0928353780019,17.7706923218035,36.482633766758,18.6424799893492,13.8057645476179,2480386.54576693,275.102878316335,0.0003257786852133,177.778237548152,2.51461862204221,1994,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,167.715089537432,293.083981147325,0.208958846538617,15,0,53.7931018197911,-0.140085044119514,3,76.2672514955336,17.770421057638,36.490187274444,18.6362847988006,37.7879896266964,4679658.85257713,275.062206029388,-0.0002243073586862,256.228357404461,6.4277585519331,1995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,80.6499553835952,273.445625372795,0.249028942536262,30,8,53.6215898957752,-3.40897428050316,4,61.023708649212,2.62532540856036,6.04609016544626,18.6452920552749,-9.26813250209042,698417.543218471,279.015419994914,0.0018165085972853,196.694046717595,0.539570935984547,2000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,48.2651327702282,189.878390032343,0.181383016451853,16,6,50.731495174549,-1.54846692708237,3,45.1052702278687,16.9410596575476,31.9885275239262,13.3675795029214,8.74577143056374,-96143.8813120726,278.443743577656,0.0048387855275445,40.3767159887555,3.68899245468815,1996,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
